試行回数	ノード	ノード間距離
4387	4173	0.0
4388	4385	0.0
4389	4350	0.0
4390	4368	0.0
4391	4103	0.0
4392	4418	0.0
4393	4234	0.0
4394	4448	0.0
4395	3699	0.0
4396	4039	0.0
4397	4310	0.0
4398	4537	0.0
4399	4390	0.0
4400	4531	0.0
4401	4829	0.0
4402	4443	0.0
4403	4259	0.0
4404	4670	0.0
4405	4264	0.0
4406	4395	0.0
4407	4227	0.0
4408	4174	0.0
4409	4281	0.0
4410	4373	0.0
4411	4403	0.0
4412	4370	0.0
4413	4272	0.0
4414	4594	0.0
4415	4482	0.0
4416	4280	0.0
4417	4426	0.0
4418	4471	0.0
4419	4615	0.0
4420	4344	0.0
4421	4211	0.0
4422	4308	0.0
4423	4509	0.0
4424	4369	0.0
4425	4433	0.0
4426	4491	0.0
4427	4328	0.0
4428	4193	0.0
4429	4550	0.0
4430	4504	0.0
4431	4428	0.0
4432	4446	0.0
4433	4639	0.0
4434	4331	0.0
4435	4600	0.0
4436	4500	0.0
4437	4263	0.0
4438	4514	0.0
4439	4318	0.0
4440	4408	0.0
4441	3959	0.0
4442	4410	0.0
4443	4284	0.0
4444	4495	0.0
4445	4501	0.0
4446	4412	0.0
4447	4462	0.0
4448	4379	0.0
4449	4358	0.0
4450	4367	0.0
4451	4610	0.0
4452	4569	0.0
4453	4411	0.0
4454	4523	0.0
4455	4449	0.0
4456	4646	0.0
4457	4743	0.0
4458	4687	0.0
4459	4220	0.0
4460	4725	0.0
4461	4439	0.0
4462	4635	0.0
4463	4381	0.0
4464	4515	0.0
4465	4786	0.0
4466	4354	0.0
4467	4386	0.0
4468	4463	0.0
4469	4230	0.0
4470	4532	0.0
4471	4536	0.0
4472	4048	0.0
4473	4517	0.0
4474	4538	0.0
4475	4248	0.0
4476	4711	0.0
4477	4621	0.0
4478	4434	0.0
4479	4424	0.0
4480	4414	0.0
4481	4477	0.0
4482	4464	0.0
4483	4548	0.0
4484	4598	1.0
4485	4436	0.0
4486	4387	0.0
4487	4750	0.0
4488	4694	0.0
4489	4422	0.0
4490	4215	0.0
4491	4552	0.0
4492	4848	0.0
4493	4208	0.0
4494	4498	0.0
4495	4618	0.0
4496	4392	0.0
4497	4658	0.0
4498	4572	0.0
4499	4459	0.0
4500	4633	0.0
4501	4541	0.0
4502	4420	0.0
4503	4560	0.0
4504	4338	0.0
4505	4467	0.0
4506	4486	0.0
4507	4506	0.0
4508	4391	0.0
4509	4584	0.0
4510	4611	0.0
4511	4579	0.0
4512	4631	0.0
4513	4355	0.0
4514	4667	0.0
4515	4324	0.0
4516	4416	0.0
4517	4693	0.0
4518	4654	0.0
4519	4450	0.0
4520	4353	0.0
4521	4557	0.0
4522	4456	0.0
4523	4519	0.0
4524	4397	0.0
4525	4466	0.0
4526	4587	0.0
4527	4429	0.0
4528	4619	0.0
4529	4474	0.0
4530	4623	0.0
4531	4675	0.0
4532	4457	0.0
4533	4413	0.0
4534	4588	0.0
4535	4497	0.0
4536	4349	0.0
4537	4630	0.0
4538	4492	0.0
4539	4535	0.0
4540	4217	0.0
4541	4708	0.0
4542	4241	0.0
4543	4427	0.0
4544	4613	0.0
4545	4431	0.0
4546	4493	0.0
4547	4795	0.0
4548	4460	0.0
4549	4859	0.0
4550	4589	0.0
4551	4388	0.0
4552	4261	0.0
4553	4709	0.0
4554	4483	0.0
4555	4678	0.0
4556	4507	0.0
4557	4292	0.0
4558	4612	0.0
4559	4624	0.0
4560	4926	0.0
4561	4553	0.0
4562	4606	0.0
4563	4739	0.0
4564	4912	0.0
4565	4571	0.0
4566	4884	0.0
4567	4683	0.0
4568	4543	0.0
4569	4763	0.0
4570	4716	0.0
4571	4298	0.0
4572	4432	0.0
4573	4642	0.0
4574	4437	0.0
4575	4617	0.0
4576	4652	0.0
4577	4781	0.0
4578	4744	0.0
4579	4627	0.0
4580	4547	0.0
4581	4578	0.0
4582	4665	0.0
4583	4679	0.0
4584	4722	0.0
4585	4689	0.0
4586	4762	0.0
4587	4440	0.0
4588	4487	0.0
4589	4626	0.0
4590	4648	0.0
4591	4758	0.0
4592	4580	0.0
4593	4484	0.0
4594	4634	0.0
4595	4485	0.0
4596	4760	0.0
4597	4521	0.0
4598	4503	0.0
4599	4931	0.0
4600	4510	0.0
4601	4754	0.0
4602	4544	0.0
4603	4684	0.0
4604	4664	0.0
4605	4438	0.0
4606	4751	0.0
4607	4644	0.0
4608	4970	0.0
4609	4465	0.0
4610	4657	0.0
4611	4423	0.0
4612	4534	0.0
4613	4785	0.0
4614	4591	0.0
4615	4554	0.0
4616	4400	0.0
4617	4551	0.0
4618	4384	0.0
4619	4705	0.0
4620	4886	0.0
4621	4518	0.0
4622	4530	0.0
4623	4300	0.0
4624	4417	0.0
4625	4656	0.0
4626	4662	0.0
4627	4564	0.0
4628	4567	0.0
4629	4698	0.0
4630	4340	0.0
4631	4585	0.0
4632	4651	0.0
4633	4916	0.0
4634	4844	0.0
4635	4596	0.0
4636	4339	0.0
4637	4542	0.0
4638	4984	0.0
4639	4555	0.0
4640	4660	0.0
4641	4568	0.0
4642	4582	0.0
4643	4563	0.0
4644	4704	0.0
4645	4717	0.0
4646	4672	0.0
4647	4746	0.0
4648	4641	1.0
4649	4577	0.0
4650	4590	0.0
4651	4768	0.0
4652	4490	0.0
4653	4740	0.0
4654	4674	0.0
4655	4668	0.0
4656	4640	0.0
4657	4609	0.0
4658	4892	0.0
4659	4767	1.0
4660	4488	0.0
4661	4896	0.0
4662	4520	0.0
4663	4573	0.0
4664	4608	0.0
4665	4936	0.0
4666	4734	0.0
4667	4396	0.0
4668	4592	0.0
4669	4850	0.0
4670	4549	0.0
4671	4597	0.0
4672	4794	0.0
4673	4632	0.0
4674	4702	0.0
4675	4636	0.0
4676	4748	0.0
4677	4749	0.0
4678	4620	0.0
4679	4729	0.0
4680	4907	1.0
4681	4688	0.0
4682	4790	1.0
4683	4512	0.0
4684	4793	0.0
4685	4595	0.0
4686	4352	0.0
4687	4868	0.0
4688	4566	0.0
4689	4769	0.0
4690	4599	0.0
4691	4682	0.0
4692	4810	0.0
4693	4964	0.0
4694	4822	0.0
4695	4976	0.0
4696	4724	0.0
4697	4189	0.0
4698	4685	0.0
4699	4479	0.0
4700	4558	0.0
4701	4533	0.0
4702	4779	0.0
4703	4659	0.0
4704	4419	0.0
4705	4696	0.0
4706	4843	0.0
4707	4576	1.0
4708	4901	0.0
4709	4809	0.0
4710	4455	0.0
4711	4681	0.0
4712	4714	0.0
4713	4402	0.0
4714	4819	0.0
4715	4753	0.0
4716	4839	0.0
4717	4765	0.0
4718	4647	0.0
4719	4528	0.0
4720	4666	0.0
4721	4893	0.0
4722	4701	0.0
4723	4876	0.0
4724	4505	0.0
4725	4783	0.0
4726	4939	0.0
4727	4677	0.0
4728	4570	1.0
4729	4867	0.0
4730	4603	0.0
4731	4796	0.0
4732	4761	0.0
4733	4461	0.0
4734	4601	0.0
4735	4812	1.0
4736	4707	1.0
4737	4616	1.0
4738	4345	0.0
4739	4759	0.0
4740	4885	0.0
4741	4798	1.0
4742	4586	0.0
4743	4766	0.0
4744	4650	0.0
4745	4649	0.0
4746	4700	0.0
4747	4728	0.0
4748	4481	0.0
4749	4797	0.0
4750	4772	0.0
4751	4864	0.0
4752	4622	0.0
4753	4780	0.0
4754	4733	0.0
4755	4975	0.0
4756	4735	0.0
4757	4559	0.0
4758	4983	0.0
4759	4526	0.0
4760	4545	0.0
4761	4825	0.0
4762	4747	1.0
4763	4637	0.0
4764	4602	0.0
4765	4583	0.0
4766	4703	0.0
4767	4824	0.0
4768	4718	0.0
4769	4891	0.0
4770	4847	0.0
4771	4764	0.0
4772	4849	0.0
4773	4755	0.0
4774	4800	0.0
4775	4727	0.0
4776	4574	0.0
4777	4524	0.0
4778	4857	0.0
4779	4887	0.0
4780	4811	0.0
4781	4883	0.0
4782	4986	0.0
4783	4784	0.0
4784	4787	0.0
4785	4686	0.0
4786	4991	0.0
4787	4625	1.0
4788	4835	0.0
4789	4895	0.0
4790	4458	0.0
4791	4846	0.0
4792	4653	0.0
4793	4870	0.0
4794	4283	0.0
4795	4902	0.0
4796	4959	0.0
4797	4731	0.0
4798	4730	0.0
4799	4889	0.0
4800	4525	0.0
4801	4806	0.0
4802	4858	0.0
4803	4860	1.0
4804	4832	0.0
4805	4671	0.0
4806	4645	0.0
4807	4833	0.0
4808	4840	1.0
4809	4900	0.0
4810	4720	0.0
4811	4956	0.0
4812	4401	0.0
4813	4776	0.0
4814	4952	0.0
4815	4906	0.0
4816	4940	1.0
4817	4692	0.0
4818	4638	1.0
4819	4691	0.0
4820	4995	1.0
4821	4918	2.0
4822	4473	0.0
4823	4845	0.0
4824	4802	0.0
4825	4736	2.0
4826	4910	1.0
4827	4823	0.0
4828	4950	0.0
4829	4873	0.0
4830	4715	0.0
4831	4782	0.0
4832	4820	0.0
4833	4980	0.0
4834	4855	0.0
4835	4826	0.0
4836	4581	1.0
4837	4834	1.0
4838	4898	0.0
4839	4938	0.0
4840	4882	0.0
4841	4757	0.0
4842	4799	0.0
4843	4771	1.0
4844	4791	0.0
4845	4899	1.0
4846	4994	0.0
4847	4862	1.0
4848	4948	0.0
4849	4721	0.0
4850	4969	0.0
4851	4852	0.0
4852	4881	0.0
4853	4805	0.0
4854	4914	1.0
4855	4894	0.0
4856	4841	0.0
4857	4661	0.0
4858	4972	0.0
4859	4311	0.0
4860	4808	0.0
4861	4655	0.0
4862	4968	0.0
4863	4827	0.0
4864	4676	0.0
4865	4732	0.0
4866	4713	0.0
4867	4908	0.0
4868	4913	1.0
4869	4752	0.0
4870	4920	0.0
4871	4814	0.0
4872	4726	0.0
4873	4828	0.0
4874	4807	0.0
4875	4738	0.0
4876	4865	0.0
4877	4770	0.0
4878	4934	0.0
4879	4960	1.0
4880	4915	0.0
4881	4375	0.0
4882	4869	1.0
4883	4775	1.0
4884	4710	0.0
4885	4742	0.0
4886	4919	0.0
4887	4697	0.0
4888	4663	0.0
4889	4955	1.0
4890	4993	0.0
4891	4937	0.0
4892	4978	0.0
4893	4628	2.0
4894	4961	0.0
4895	4930	0.0
4896	4981	0.0
4897	4723	0.0
4898	4712	0.0
4899	4673	0.0
4900	4998	3.0
4901	4967	0.0
4902	4927	0.0
4903	4947	0.0
4904	4965	1.0
4905	4836	0.0
4906	4951	0.0
4907	4837	2.0
4908	4877	0.0
4909	4909	0.0
4910	4815	0.0
4911	4816	1.0
4912	4922	0.0
4913	4817	0.0
4914	4821	0.0
4915	4719	0.0
4916	4925	1.0
4917	4803	0.0
4918	4773	0.0
4919	4874	3.0
4920	4777	2.0
4921	4921	1.0
4922	4945	1.0
4923	4890	0.0
4924	4741	0.0
4925	4871	0.0
4926	4943	2.0
4927	4924	0.0
4928	4996	3.0
4929	4946	0.0
4930	4778	1.0
4931	4905	3.0
4932	4977	0.0
4933	4872	2.0
4934	4879	0.0
4935	4929	0.0
4936	4842	0.0
4937	4928	2.0
4938	4966	5.0
4939	4831	2.0
4940	4706	4.0
4941	4866	1.0
4942	4989	0.0
4943	4904	3.0
4944	4792	0.0
4945	4861	1.0
4946	4933	0.0
4947	4830	2.0
4948	4607	1.0
4949	4999	1.0
4950	4974	0.0
4951	4863	2.0
4952	4804	2.0
4953	4856	1.0
4954	4880	1.0
4955	4941	0.0
4956	4888	1.0
4957	4737	0.0
4958	4897	4.0
4959	4985	3.0
4960	4854	5.0
4961	4987	1.0
4962	4878	1.0
4963	4942	1.0
4964	4963	3.0
4965	4788	2.0
4966	4992	5.0
4967	4949	1.0
4968	4818	1.0
4969	4546	0.0
4970	4695	7.0
4971	4680	4.0
4972	4944	6.0
4973	4973	2.0
4974	4511	9.0
4975	4932	1.0
4976	4935	5.0
4977	4988	1.0
4978	4957	8.0
4979	4853	0.0
4980	4903	3.0
4981	4979	3.0
4982	4851	1.0
4983	4954	0.0
4984	4953	0.0
4985	4801	1.0
4986	4789	3.0
4987	4774	10.0
4988	4982	5.0
4989	4875	14.0
4990	4962	26.0
4991	4917	12.0
4992	4990	0.0
4993	4958	19.0
4994	4997	14.0
4995	4971	51.0
4996	4911	14.0
4997	4838	10.0
4998	4745	8.0
4999	4923	92.0
5000	0	16.0
総距離：463.0
